Issue ID,Title,Created Date,Created By,Type,State,Label
"300","Suggestion: 'new' operator to create anonymous types","7/29/2014","KamyarNazeri","Issue","closed","By Design"
"301","Incorrect sourcemaps for the compiler itself","7/29/2014","danquirk","Issue","closed","Fixed"
"302","Type inference fails with a generic interface with no use of the generic type","7/29/2014","KamyarNazeri","Issue","closed","By Design"
"303","Enable basic Language Service on the new compiler","7/29/2014","mhegazy","PR","closed","PR"
"304","Print version number for --version.","7/29/2014","DanielRosenwasser","PR","closed","PR"
"305","Incompatible behavior between tsc 1.0.1. --noImplicitAny","7/29/2014","vvakame","Issue","closed","By Design"
"306","Suboptimal codegen when using 'import' to create aliases for enums","7/30/2014","yortus","Issue","closed","By Design"
"307","Allow classes inside functions","7/30/2014","ComFreek","Issue","closed","Duplicate"
"308","Suggestion: typedefs","7/30/2014","ComFreek","Issue","closed","Fixed"
"309","Use external modules for the TypeScript Compiler","7/30/2014","basarat","Issue","closed","By Design"
"310","ArrayBuffer is missing slice() method in lib.d.ts","7/30/2014","milkisevil","Issue","closed","Fixed"
"311","Feature Request / Proposal: Traits","7/30/2014","yasselavila","Issue","closed","Declined"
"312","TypeScript snippets in VS","7/30/2014","craigktreasure","Issue","open","Suggestion"
"313","TypeScript support for Universal App Shared project","7/30/2014","craigktreasure","Issue","open","Suggestion"
"314","SourceBuffer.appendBuffer() is missing overload for ArrayBufferView param in lib.d.ts","7/30/2014","milkisevil","Issue","closed","Fixed"
"315","Add IntelliSense option 'Only use tab or enter to commit'","7/30/2014","RandScullard","Issue","open","Suggestion"
"316","No explicit reference paths on source file","7/30/2014","staticfunction","Issue","closed","By Design"
"317","Disallow statements between overloads","7/30/2014","vladima","PR","closed","PR"
"318","Regex parsing error on `[/`","7/30/2014","basarat","Issue","closed","Fixed"
"319","Non-exported local enum aliases can be elided if never referenced","7/30/2014","yortus","Issue","closed","Declined"
"320","Fixed error when parsing slashes in RegExp literals.","7/31/2014","DanielRosenwasser","PR","closed","PR"
"321","Consider adding a module level visibility modifier.","7/31/2014","aleksey-bykov","Issue","open","Suggestion"
"322","Remove/Fix 'Go To Declaration' from right click context menu in VS","7/31/2014","danquirk","Issue","closed","Bug"
"323","Relative named ambient external modules should be an error","7/31/2014","danquirk","Issue","closed","By Design"
"324","Support the '--watch' compiler flag.","7/31/2014","DanielRosenwasser","PR","closed","PR"
"325","Infinite loop in emitter on class with parameter property of object type in module","7/31/2014","danquirk","Issue","closed","Fixed"
"326","Wire getDefinitionAtPosition using the new compiler implementation","7/31/2014","mhegazy","PR","closed","PR"
"327","TSC incorrectly selects overloaded method signature","8/1/2014","chebum","Issue","closed","By Design"
"328","Added ArrayBuffer.slice() to extensions.d.ts","8/1/2014","milkisevil","PR","closed","PR"
"329","_this generated on wrong line for base constructors","8/1/2014","MaceWindu","Issue","closed","Fixed"
"330","Pull model for contextual types","8/1/2014","ahejlsberg","PR","closed","PR"
"331","emit this capturing as a first action in the constructor","8/1/2014","vladima","PR","closed","PR"
"332","Request for a way to import multiple external modules into same namespace ","8/1/2014","karbroski","Issue","closed","Declined"
"333","Properly build container list in binder.","8/1/2014","ahejlsberg","PR","closed","PR"
"334","Remove debugger statements from fourslash tests","8/1/2014","RyanCavanaugh","PR","closed","PR"
"335","move exportAssignSymbol to symbolLinks","8/1/2014","vladima","PR","closed","PR"
"336","Fourslash perf improvements","8/1/2014","RyanCavanaugh","PR","closed","PR"
"337","Update lib.d.ts to fix issues #225 and #314","8/1/2014","mhegazy","PR","closed","PR"
"338","Allow to call getter/setter logic When subclassing","8/2/2014","mwisnicki","Issue","closed","Fixed"
"339","Compiler allows assignments to read-only properties","8/2/2014","mwisnicki","Issue","closed","Duplicate"
"340","Class declarations should implicitly implement interfaces","8/2/2014","mwisnicki","Issue","closed","Suggestion"
"341","Export function with public signature not allowed","8/2/2014","mwisnicki","Issue","closed","Fixed"
"342","Visual Studio error reporting","8/2/2014","mwisnicki","Issue","closed","Needs More Info"
"343","Jakefile/repository filename case conflict","8/2/2014","csnover","Issue","closed","Fixed"
"344","New compiler does not support extensionless <reference> comments","8/2/2014","csnover","Issue","closed","Fixed"
"345","Specialized overload signature inheritance broken","8/2/2014","csnover","Issue","closed","Fixed"
"346","Imported types does not appear on d.ts file","8/3/2014","SaschaNaz","Issue","closed","Fixed"
"347","Out of stack space on unintended self inclusion","8/3/2014","juanevp","Issue","closed","Fixed"
"348","importing module causes a runtime error","8/4/2014","ghost","Issue","closed","Closed"
"349","Removing trailing comma that breaks cscript.exe.","8/4/2014","ahejlsberg","PR","closed","PR"
"350","Fix duplicate getTypeOfExpression function.","8/4/2014","ahejlsberg","PR","closed","PR"
"351","Support the '--help' compiler flag.","8/4/2014","DanielRosenwasser","PR","closed","PR"
"352","Adding definitions to build output","8/4/2014","park9140","PR","closed","PR"
"353","Consolidate Document and SourceFile","8/4/2014","mhegazy","PR","closed","PR"
"354","Removed some trailing comma's causing cscript to fail","8/4/2014","DickvdBrink","PR","closed","PR"
"355","Consistently record contextual types in function expressions.","8/4/2014","ahejlsberg","PR","closed","PR"
"356","Code style: Missing semicolons","8/4/2014","DickvdBrink","PR","closed","PR"
"357","fixed check for call\construct signatures in interfaces","8/4/2014","vladima","PR","closed","PR"
"358","Add uptodate checks for program ","8/4/2014","mhegazy","PR","closed","PR"
"359","Wire cleanupSemanticCache","8/4/2014","mhegazy","PR","closed","PR"
"360","Issue a warning when generic type inference produces {}","8/4/2014","RyanCavanaugh","Issue","closed","Declined"
"361","Invalid d.ts file generated from valid input","8/5/2014","rogierschouten","Issue","closed","Fixed"
"362","Comments inside expressions are not preserved","8/5/2014","panost","Issue","closed","Needs More Info"
"363","Scoping problem","8/5/2014","bworwa","Issue","closed","By Design"
"364","Suggestion: Units of measure","8/5/2014","dsherret","Issue","open","Suggestion"
"365","Support extensionless <reference> comments.","8/5/2014","ahejlsberg","PR","closed","PR"
"366","'--watch' flag seems to have a leak","8/5/2014","DanielRosenwasser","Issue","closed","Fixed"
"367","Fixed memory leak when using '--watch' flag.","8/5/2014","DanielRosenwasser","PR","closed","PR"
"368","AMD Module Import Paths should be case insensitive","8/5/2014","thoseamongus","Issue","closed","By Design"
"369","Integration with AngularJS - Compile AngularJS bindings in HTML files","8/5/2014","vitalybe","Issue","closed","Declined"
"370","strange non error implementing interface","8/6/2014","lucamorelli","Issue","closed","By Design"
"371","Suggestion: optional interface","8/6/2014","vvakame","Issue","open","Suggestion"
"372","Node JS API","8/6/2014","Subash","Issue","closed","Fixed"
"373","Rename lib.scripthost.d.ts to lib.scriptHost.d.ts","8/6/2014","DickvdBrink","PR","closed","PR"
"374","Specialized string overload from derived interface not selected","8/6/2014","RyanCavanaugh","Issue","closed","Fixed"
"375","ASM.js compilation target.","8/6/2014","electricessence","Issue","closed","Declined"
"376","Renaming a private constructor parameter in VS doesn't rename local references.","8/6/2014","StarTether","Issue","closed","Closed"
"377","add a new compiler command line switch for generating utf-8 BOM in the output","8/6/2014","mhegazy","PR","closed","PR"
"378","do not reorder signatures from derived and base types","8/6/2014","vladima","PR","closed","PR"
"379","Update targets to use --charset instead of --codepage","8/6/2014","mhegazy","Issue","closed","Fixed"
"380","Update targets to use --emitBOM","8/6/2014","mhegazy","Issue","closed","Fixed"
"381","Report privacy errors on variable/property declarations and also emit import declarations that get used to defined visible type","8/6/2014","sheetalkamat","PR","closed","PR"
"382","No error using keywords in dotted module names","8/6/2014","mhegazy","Issue","closed","Won't Fix"
"383","Cleaned up diagnostic messages","8/6/2014","DanielRosenwasser","PR","closed","PR"
"384","Gracefully handle interface with 'implements' clause","8/6/2014","DanielRosenwasser","Issue","closed","Duplicate"
"385","Disallow octal literals in strict mode and ES5","8/6/2014","JsonFreeman","PR","closed","PR"
"386","rename tc.js to tsc.js","8/6/2014","mhegazy","PR","closed","PR"
"387","Cannot call method 'hasExportAssignment' of null","8/7/2014","chaser92","Issue","closed","Needs More Info"
"388","Suggestion: Output all reference files","8/7/2014","AbubakerB","Issue","closed","Declined"
"389","Suggestion: Use traceur","8/7/2014","axelhzf","Issue","closed","Closed"
"390","Deprecated attribute","8/7/2014","DickvdBrink","Issue","open","Suggestion"
"391","Allow stricter structural typing","8/7/2014","jbrantly","Issue","closed","Suggestion"
"392","Allow partial (subset) type matching","8/7/2014","jbrantly","Issue","closed","Declined"
"393","Switch case fallthrough","8/7/2014","DickvdBrink","Issue","closed","Fixed"
"394","Compile-time checking of string literal arguments based on type","8/7/2014","jbrantly","Issue","closed","Duplicate"
"395","Added missing semicolons","8/7/2014","DickvdBrink","PR","closed","PR"
"396","Octal escape sequences should be a lexical/syntactic error in strict mode and ES5","8/7/2014","JsonFreeman","Issue","open","Accepting PRs"
"397","Graceful parser recovery for interface with 'implements' clause.","8/7/2014","DanielRosenwasser","PR","closed","PR"
"398","Update grammar to not require function & constructor implementations in non-ambient contexts","8/7/2014","JsonFreeman","Issue","closed","Won't Fix"
"399","The grammar prohibits optional parameters with a string literal type","8/7/2014","JsonFreeman","Issue","closed","Fixed"
"400","Imports are not emitted, instead flattened, in declaration emit","8/7/2014","JsonFreeman","Issue","closed","Fixed"
"401","Comparison operator on types with indexer signatures returning object types","8/7/2014","danquirk","Issue","closed","By Design"
"402","Spec doesn't mention variables witnessing themselves through type annotations","8/7/2014","danquirk","Issue","closed","Fixed"
"403","Should not emit unreferenced exported value import from unexported internal module","8/7/2014","JsonFreeman","Issue","closed","Question"
"404","Best common type should pick the first type that is a supertype of all the others","8/7/2014","JsonFreeman","Issue","closed","Fixed"
"405","Wire the classifier to use the new compiler implementation","8/7/2014","mhegazy","PR","closed","PR"
"406","Fixed typo soruceFile -> sourceFile","8/8/2014","DickvdBrink","PR","closed","PR"
"407","JSDoc for methods with multiple signatures ","8/8/2014","Evgenus","Issue","open","Suggestion"
"408","Simplifying createArrayType recursion check.","8/8/2014","ahejlsberg","PR","closed","PR"
"409","Adding getLeadingComments and getTrailingComments methods to scanner.","8/8/2014","ahejlsberg","PR","closed","PR"
"410","Emit the alias if it is indirectly used in export assignment","8/8/2014","sheetalkamat","PR","closed","PR"
"411","Enabled project runner to compile declaration files that get generated","8/8/2014","sheetalkamat","PR","closed","PR"
